33	49	1
33	53	1
33	73	1
33	87	1
33	100	1
61	15	1
61	28	1
61	52	1
61	76	1
61	86	1
61	98	1
61	100	1
80	22	1
80	45	1
80	60	1
80	67	1
80	78	1
80	81	1
80	82	1
80	91	1
80	99	1
80	100	1
81	10	1
81	19	1
81	26	1
81	37	1
81	43	1
81	47	1
81	69	1
81	76	1
81	92	1
81	93	1
81	94	1
95	27	1
95	30	1
95	31	1
95	40	1
95	47	1
95	50	1
95	54	1
95	55	1
95	58	1
95	68	1
95	69	1
95	70	1
95	83	1
95	87	1
95	92	1
95	100	1
4	44	1
4	57	1
4	67	1
4	13	1
4	32	1
44	15	1
44	22	1
44	34	1
44	72	1
44	87	1
57	26	1
57	87	1
57	89	1
57	92	1
57	96	1
57	98	1
67	19	1
67	28	1
67	8	1
67	68	1
67	75	1
67	76	1
67	77	1
5	54	1
5	72	1
5	73	1
5	91	1
5	96	1
5	27	1
54	18	1
54	20	1
54	30	1
54	62	1
54	75	1
54	86	1
54	96	1
72	7	1
72	40	1
72	43	1
72	50	1
72	63	1
72	64	1
72	73	1
72	98	1
73	26	1
73	50	1
73	52	1
73	63	1
73	69	1
73	93	1
73	98	1
73	100	1
91	16	1
91	19	1
91	20	1
91	37	1
91	58	1
91	60	1
91	63	1
91	75	1
91	84	1
91	85	1
91	87	1
91	92	1
91	93	1
91	94	1
91	99	1
96	11	1
96	20	1
96	47	1
96	49	1
96	56	1
96	60	1
96	68	1
96	70	1
96	75	1
96	84	1
96	85	1
96	92	1
96	93	1
96	94	1
96	98	1
96	100	1
8	49	1
8	55	1
8	64	1
84	15	1
84	19	1
84	34	1
84	45	1
84	47	1
84	62	1
84	70	1
84	82	1
84	93	1
84	94	1
98	7	1
98	15	1
98	24	1
98	26	1
98	27	1
98	31	1
98	55	1
98	65	1
98	78	1
98	82	1
98	89	1
98	94	1
98	99	1
7	77	1
7	28	1
7	62	1
77	18	1
77	31	1
77	42	1
77	52	1
77	53	1
77	60	1
77	87	1
77	89	1
10	56	1
10	78	1
10	93	1
10	100	1
56	23	1
56	29	1
56	30	1
56	47	1
56	83	1
56	99	1
78	19	1
78	32	1
78	34	1
78	36	1
78	86	1
78	93	1
78	94	1
93	28	1
93	39	1
93	42	1
93	55	1
93	58	1
93	92	1
93	94	1
100	20	1
100	27	1
100	50	1
100	52	1
100	59	1
100	63	1
100	65	1
100	76	1
100	82	1
100	89	1
11	21	1
11	29	1
11	40	1
11	85	1
21	40	1
21	65	1
21	86	1
29	59	1
29	76	1
29	82	1
29	86	1
29	94	1
40	23	1
40	75	1
40	83	1
85	14	1
85	26	1
85	31	1
85	42	1
85	45	1
85	69	1
85	83	1
85	89	1
85	99	1
12	23	1
12	35	1
12	42	1
12	52	1
12	89	1
12	99	1
23	14	1
23	24	1
23	82	1
23	92	1
35	55	1
35	70	1
35	94	1
42	17	1
42	62	1
42	76	1
42	94	1
52	49	1
52	50	1
52	75	1
52	82	1
89	13	1
89	14	1
89	15	1
89	20	1
89	36	1
89	49	1
89	53	1
89	65	1
89	86	1
89	99	1
99	16	1
99	17	1
99	19	1
99	27	1
99	32	1
99	34	1
99	41	1
99	59	1
99	63	1
99	86	1
99	87	1
99	92	1
13	17	1
13	24	1
13	94	1
17	39	1
24	62	1
24	68	1
24	70	1
94	39	1
94	43	1
94	50	1
94	64	1
94	65	1
94	76	1
94	82	1
14	30	1
14	69	1
30	49	1
30	53	1
30	76	1
69	31	1
69	37	1
69	53	1
69	59	1
69	92	1
15	83	1
15	92	1
83	16	1
83	32	1
83	36	1
83	45	1
83	53	1
83	58	1
83	60	1
83	87	1
92	18	1
92	22	1
92	26	1
92	36	1
92	43	1
92	62	1
92	63	1
92	87	1
16	22	1
16	50	1
16	75	1
16	86	1
22	75	1
22	86	1
50	36	1
75	47	1
86	27	1
86	55	1
86	62	1
86	64	1
39	36	1
39	45	1
39	87	1
18	41	1
18	87	1
41	26	1
41	64	1
41	68	1
41	70	1
41	76	1
41	82	1
87	43	1
87	60	1
87	63	1
65	31	1
65	59	1
65	63	1
82	45	1
82	55	1
82	62	1
82	68	1
62	68	1
68	34	1
70	36	1
70	58	1
49	60	1
26	27	1
27	34	1
34	28	1
28	45	1
28	47	1
45	76	1
59	64	1
76	37	1
76	64	1
53	32	1
31	55	1
31	64	1
64	58	1
32	36	1
37	43	1
37	58	1
60	63	1
;
