x [*,*]
:    2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62    :=
11   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   1   1   1   1   0   1   1   1   1   1   1   1   0   1   0   1   1   1   1   1   1   1   1   1   1   1   0   1   0   1   1   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1
12   .   .   .   .   .   .   .   .   .   .   .   1   1   1   0   1   1   0   1   1   0   1   0   0   1   1   1   1   0   1   1   1   1   1   0   1   1   1   1   1   1   1   1   1   0   1   1   1   1   1   0   1   1   1   0   1   1   1   1   1   1
13   .   .   .   .   .   .   .   .   .   .   .   .   1   0   1   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   0   0   1   1   0   0   1   0   1   1   0   1   1   0   1   1   0   0   1   0   0   1   1   1   1   0   1   1   0
14   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   0   1   0   1   1   0   1   1   0   0   0   1   1   1   0   0   1   1   1   1   1   1   1   1   0   1   1   1   1   1   1   0   1   1   1   1   1   0   1   0   0   1   1   0   1
15   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   0   0   1   1   0   0   1   0   1   1   0   1   1   0   1   1   0   0   1   0   0   1   1   1   1   0   1   1   0
16   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   0   1   1   0   1   0   0   1   1   1   1   0   1   1   1   1   1   0   1   1   1   1   1   1   1   1   1   0   1   1   1   1   1   0   1   1   1   0   1   1   1   1   1   1
17   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   0   0   1   1   0   0   1   0   1   1   0   1   1   0   1   1   0   0   1   0   0   1   1   1   1   0   1   1   0
18   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   0   1   1   0   1   1   0   0   0   1   1   1   0   0   1   1   1   1   1   1   1   1   0   1   1   1   1   1   1   0   1   1   1   1   1   0   1   0   0   1   1   0   1
19   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   0   1   0   0   1   1   1   1   0   1   1   1   1   1   0   1   1   1   1   1   1   1   1   1   0   1   1   1   1   1   0   1   1   1   0   1   1   1   1   1   1
20   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   0   1   1   0   0   0   1   1   1   0   0   1   1   1   1   1   1   1   1   0   1   1   1   1   1   1   0   1   1   1   1   1   0   1   0   0   1   1   0   1
21   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   1   1   0   1   0   1   1   1   1   1   1   1   1   1   1   1   0   1   0   1   1   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1
22   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   0   0   1   1   1   1   0   1   1   1   1   1   0   1   1   1   1   1   1   1   1   1   0   1   1   1   1   1   0   1   1   1   0   1   1   1   1   1   1
23   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   0   0   0   1   1   1   0   0   1   1   1   1   1   1   1   1   0   1   1   1   1   1   1   0   1   1   1   1   1   0   1   0   0   1   1   0   1
24   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   0   1   1   1   1   0   1   1   1   1   1   0   1   1   1   1   1   1   1   1   1   0   1   1   1   1   1   0   1   1   1   0   1   1   1   1   1   1
25   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   0   1   1   1   1   1   0   1   1   1   1   1   1   1   1   1   0   1   1   1   1   1   0   1   1   1   0   1   1   1   1   1   1
26   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   0   0   1   1   1   0   0   1   1   1   1   1   1   1   1   0   1   1   1   1   1   1   0   1   1   1   1   1   0   1   0   0   1   1   0   1
27   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   0   1   1   1   0   0   1   1   1   1   1   1   1   1   0   1   1   1   1   1   1   0   1   1   1   1   1   0   1   0   0   1   1   0   1
28   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   0   0   1   1   1   1   1   1   1   1   0   1   1   1   1   1   1   0   1   1   1   1   1   0   1   0   0   1   1   0   1
29   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   0   1   1   1   1   1   1   1   1   1   1   1   0   1   0   1   1   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1
30   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   0   1   1   1   1   1   1   1   1   1   0   1   1   1   1   1   0   1   1   1   0   1   1   1   1   1   1
31   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   1   1   1   1   1   1   0   1   0   1   1   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1
32   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   0   1   1   1   1   1   1   1   1   0   1   1   1   1   1   1   0   1   1   1   1   1   0   1   0   0   1   1   0   1
33   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   1   1   1   0   1   1   1   1   1   1   0   1   1   1   1   1   0   1   0   0   1   1   0   1
34   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   0   1   1   0   0   1   0   1   1   0   1   1   0   1   1   0   0   1   0   0   1   1   1   1   0   1   1   0
35   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   0   0   1   0   1   1   0   1   1   0   1   1   0   0   1   0   0   1   1   1   1   0   1   1   0
36   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   1   1   1   1   0   1   1   1   1   1   0   1   1   1   0   1   1   1   1   1   1
37   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   0   1   1
38   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   0   1   0   1   1   0   1   1   0   1   1   0   0   1   0   0   1   1   1   1   0   1   1   0
39   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   0   1   1   0   1   1   0   1   1   0   0   1   0   0   1   1   1   1   0   1   1   0
40   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   0   1   1
41   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   0   1   1   0   1   1   0   0   1   0   0   1   1   1   1   0   1   1   0
42   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   1   0   1   1   1   1   1   0   1   0   0   1   1   0   1
43   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   0   1   1   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1
44   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   0   1   1   0   0   1   0   0   1   1   1   1   0   1   1   0
45   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1
46   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   0   1   1   1   0   1   1   1   1   1   1
47   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   0   0   1   0   0   1   1   1   1   0   1   1   0
48   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   1   1   1   1   1   1   1   1   1
49   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   0   1   0   0   1   1   0   1
50   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   0   1   0   0   1   1   1   1   0   1   1   0
51   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   0   0   1   1   1   1   0   1   1   0
52   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   0   1   1   1   1   1   1
53   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   0   1   1   1   1   0   1   1   0
54   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   0   1   1   0
55   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   0   0   1   1   0   1
56   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   1
57   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   0   1   1   0   1
58   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   0   1
59   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   0
60   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1
61   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1
